0,-1.89946445149847,-2.74927209260493,-3.24823526027891,-3.95062740791157,-4.37314848795761
0.05,-1.81074077271546,-2.64592320054939,-3.18892193201477,-3.91607077342199,-4.41294450473441
0.1,-1.72858455044316,-2.55823568645599,-3.13075206848033,-3.88273197350042,-4.43234604174946
0.15,-1.65232018313372,-2.48167828479593,-3.07394960023859,-3.84920743844816,-4.43613357310292
0.2,-1.58129057646069,-2.41305171547596,-3.01842974561493,-3.81457488231109,-4.42775129268882
0.25,-1.51488185632157,-2.35005923580247,-2.96393620789482,-3.77821523510206,-4.40967130503647
0.3,-1.45253408789005,-2.29102221398607,-2.91012294325329,-3.73969194299068,-4.38364794519955
0.35,-1.39374413589832,-2.23468867362523,-2.85660136636397,-3.69866858885599,-4.35089594586963
0.4,-1.33806419529773,-2.1801026776978,-2.80296592383568,-3.65485187078153,-4.31221466400718
0.45,-1.28509802498644,-2.12651417605934,-2.74880607076476,-3.60795101744179,-4.26807323451809
0.5,-1.23449603870366,-2.07331612330618,-2.69370960178273,-3.5576474103083,-4.21866659991302
0.55,-1.18594988051456,-2.02000018696966,-2.63726029912386,-3.50356995181128,-4.16394892093571
0.6,-1.13918678907856,-1.96612526471009,-2.57903153434024,-3.44527283584284,-4.10364833113404
0.65,-1.09396384971644,-1.91129492135273,-2.51857652517548,-3.38221300727545,-4.03726497596202
0.7,-1.05006209554015,-1.85514110197866,-2.45541522261146,-3.3137248275775,-3.96405248261934
0.75,-1.00728031748019,-1.7973122903172,-2.38901715063824,-3.23898931260558,-3.88298117377903
0.8,-0.965428357877653,-1.73746478528996,-2.31877882662481,-3.15699471940323,-3.79267916425643
0.85,-0.924319579447902,-1.67525602023697,-2.24399353036428,-3.06648407176858,-3.69134454707597
0.9,-0.883762109934363,-1.61033884901881,-2.16381000672741,-2.9658831056431,-3.57661751989892
0.95,-0.843548352493813,-1.54235540424034,-2.07717494467666,-2.85319847145604,-3.44539436415389
1,-0.803442111260506,-1.47092833125292,-1.98275138764146,-2.72586969354025,-3.29355350528856
